Epoch	Learning Rate	Train Loss	Test Loss	Train Acc.	Test Acc.	Train Acc5.	Test Acc5.	
251	0.000100	0.005470	0.070465	99.392000	91.370000	99.950000	97.760000	
252	0.000100	0.005231	0.070563	99.440000	91.440000	99.952000	97.630000	
253	0.000100	0.005434	0.070422	99.406000	91.480000	99.946000	97.750000	
254	0.000100	0.005396	0.070220	99.426000	91.420000	99.948000	97.620000	
255	0.000100	0.005465	0.070417	99.376000	91.330000	99.942000	97.710000	
256	0.000100	0.005288	0.070513	99.458000	91.420000	99.954000	97.730000	
257	0.000100	0.005057	0.070536	99.466000	91.510000	99.932000	97.680000	
258	0.000100	0.005763	0.070533	99.354000	91.430000	99.954000	97.670000	
259	0.000100	0.005178	0.070960	99.478000	91.340000	99.954000	97.640000	
260	0.000100	0.005237	0.070611	99.474000	91.490000	99.964000	97.670000	
261	0.000100	0.005308	0.070501	99.434000	91.400000	99.936000	97.680000	
262	0.000100	0.005373	0.071108	99.414000	91.380000	99.952000	97.640000	
263	0.000100	0.005231	0.070812	99.442000	91.400000	99.940000	97.680000	
264	0.000100	0.005124	0.070867	99.438000	91.510000	99.940000	97.730000	
265	0.000100	0.005360	0.070745	99.420000	91.340000	99.948000	97.760000	
266	0.000100	0.005496	0.070633	99.404000	91.510000	99.948000	97.720000	
267	0.000100	0.005309	0.070332	99.420000	91.410000	99.948000	97.760000	
268	0.000100	0.005579	0.070770	99.388000	91.390000	99.940000	97.740000	
269	0.000100	0.005355	0.070512	99.420000	91.470000	99.942000	97.570000	
270	0.000100	0.005164	0.070397	99.432000	91.480000	99.950000	97.590000	
271	0.000100	0.005413	0.070426	99.388000	91.480000	99.950000	97.660000	
272	0.000100	0.005287	0.070440	99.428000	91.590000	99.950000	97.800000	
273	0.000100	0.004982	0.070251	99.454000	91.520000	99.958000	97.630000	
274	0.000100	0.005170	0.070646	99.436000	91.420000	99.952000	97.530000	
275	0.000100	0.004911	0.071333	99.486000	91.360000	99.948000	97.520000	
276	0.000100	0.005241	0.070924	99.426000	91.430000	99.932000	97.640000	
277	0.000100	0.005070	0.071078	99.470000	91.360000	99.962000	97.450000	
278	0.000100	0.005321	0.070822	99.390000	91.500000	99.948000	97.720000	
279	0.000100	0.005298	0.070851	99.430000	91.430000	99.932000	97.680000	
280	0.000100	0.005163	0.071034	99.420000	91.360000	99.952000	97.640000	
281	0.000100	0.005168	0.070983	99.406000	91.430000	99.944000	97.810000	
282	0.000100	0.005097	0.071252	99.446000	91.420000	99.960000	97.660000	
283	0.000100	0.005003	0.070633	99.486000	91.430000	99.948000	97.750000	
284	0.000100	0.005100	0.071033	99.450000	91.450000	99.954000	97.620000	
285	0.000100	0.005102	0.070519	99.442000	91.560000	99.944000	97.770000	
286	0.000100	0.005084	0.070475	99.428000	91.490000	99.944000	97.670000	
287	0.000100	0.004994	0.071037	99.444000	91.450000	99.950000	97.550000	
288	0.000100	0.005075	0.071016	99.472000	91.510000	99.958000	97.660000	
289	0.000100	0.004983	0.071097	99.462000	91.480000	99.954000	97.760000	
290	0.000100	0.005075	0.070776	99.420000	91.470000	99.956000	97.670000	
291	0.000100	0.005096	0.070832	99.460000	91.460000	99.950000	97.650000	
292	0.000100	0.005179	0.070622	99.438000	91.400000	99.962000	97.650000	
293	0.000100	0.005075	0.071116	99.472000	91.410000	99.952000	97.680000	
294	0.000100	0.004990	0.070949	99.476000	91.430000	99.960000	97.600000	
295	0.000100	0.005383	0.070995	99.412000	91.340000	99.946000	97.520000	
296	0.000100	0.005058	0.070842	99.460000	91.390000	99.944000	97.610000	
297	0.000100	0.004690	0.070973	99.506000	91.340000	99.952000	97.560000	
298	0.000100	0.005109	0.071019	99.462000	91.340000	99.936000	97.540000	
299	0.000100	0.005171	0.071245	99.458000	91.440000	99.948000	97.520000	
